431,227,0.17,-0.3,0.8
431,227,0.17,-0.3,0.8
431,227,0.17,-0.3,0.8
431,229,0.17,-0.3,0.8
431,227,0.17,-0.3,0.8
431,227,0.17,-0.3,0.8
431,229,0.17,-0.3,0.8
431,227,0.17,-0.3,0.8
431,227,0.17,-0.3,0.8
431,227,0.17,-0.3,0.8
431,227,0.17,-0.3,0.8
431,227,0.17,-0.3,0.8
431,227,0.17,-0.3,0.8
431,227,0.17,-0.3,0.8
431,227,0.17,-0.3,0.8
431,227,0.17,-0.3,0.8
431,227,0.17,-0.3,0.8
431,227,0.17,-0.3,0.8
431,227,0.17,-0.3,0.8
431,227,0.17,-0.3,0.8
434,226,0.17,-0.3,0.8
431,227,0.17,-0.3,0.8
431,227,0.17,-0.3,0.8
431,227,0.17,-0.3,0.8
431,229,0.17,-0.3,0.8
431,227,0.17,-0.3,0.8
431,227,0.17,-0.3,0.8
431,227,0.17,-0.3,0.8
431,227,0.17,-0.3,0.8
431,227,0.17,-0.3,0.8
431,227,0.17,-0.3,0.8
431,227,0.17,-0.3,0.8
434,226,0.17,-0.3,0.8
431,229,0.17,-0.3,0.8
431,227,0.17,-0.3,0.8
431,229,0.17,-0.3,0.8
434,226,0.17,-0.3,0.8
431,227,0.17,-0.3,0.8
431,227,0.17,-0.3,0.8
431,227,0.17,-0.3,0.8
434,226,0.17,-0.3,0.8
431,227,0.17,-0.3,0.8
431,227,0.17,-0.3,0.8
431,227,0.17,-0.3,0.8
431,227,0.17,-0.3,0.8
431,227,0.17,-0.3,0.8
431,229,0.17,-0.3,0.8
431,227,0.17,-0.3,0.8
433,227,0.17,-0.3,0.8
431,229,0.17,-0.3,0.8
431,227,0.17,-0.3,0.8
431,227,0.17,-0.3,0.8
433,227,0.17,-0.3,0.8
434,225,0.17,-0.3,0.8
434,226,0.17,-0.3,0.8
431,227,0.17,-0.3,0.8
434,225,0.17,-0.3,0.8
431,227,0.17,-0.3,0.8
431,227,0.17,-0.3,0.8
431,227,0.17,-0.3,0.8
434,226,0.17,-0.3,0.8
434,226,0.17,-0.3,0.8
431,229,0.22000000000000006,-0.3,0.8
431,227,0.23000000000000007,-0.3,0.8
409,229,0.23000000000000007,-0.3,0.8
412,226,0.23000000000000007,-0.3,0.8
412,226,0.23000000000000007,-0.3,0.8
412,227,0.23000000000000007,-0.3,0.8
407,231,0.23000000000000007,-0.3,0.8
409,230,0.24000000000000007,-0.3,0.8
412,226,0.2700000000000001,-0.3,0.8
385,229,0.35000000000000014,-0.3,0.8
375,229,0.38000000000000017,-0.3,0.8
368,221,0.4000000000000002,-0.3,0.8
364,224,0.4100000000000002,-0.3,0.8
344,227,0.46000000000000024,-0.3,0.8
316,230,0.5400000000000003,-0.3,0.8
283,223,0.6400000000000003,-0.3,0.8
257,223,0.7200000000000004,-0.3,0.8
227,225,0.8000000000000005,-0.3,0.8
197,224,0.8800000000000006,-0.3,0.8
196,223,0.8900000000000006,-0.3,0.8
161,176,1.0000000000000007,-0.23499999999999993,0.8
165,175,1.0000000000000007,-0.23499999999999993,0.8
175,173,1.0000000000000007,-0.23499999999999993,0.8
176,173,1.0000000000000007,-0.23499999999999993,0.8
175,173,1.0000000000000007,-0.23499999999999993,0.8
166,177,1.0000000000000007,-0.23499999999999993,0.8
157,176,1.0000000000000007,-0.23499999999999993,0.8
158,177,1.0000000000000007,-0.23499999999999993,0.8
159,176,1.0000000000000007,-0.23499999999999993,0.8
160,177,1.0000000000000007,-0.23499999999999993,0.8
166,179,1.0000000000000007,-0.23499999999999993,0.8
167,182,1.0000000000000007,-0.23499999999999993,0.8
163,182,1.0000000000000007,-0.23499999999999993,0.8
167,182,1.0000000000000007,-0.23499999999999993,0.8
167,182,1.0000000000000007,-0.23499999999999993,0.8
164,182,1.0000000000000007,-0.23499999999999993,0.8
164,182,1.0000000000000007,-0.23499999999999993,0.8
166,182,1.0000000000000007,-0.22999999999999993,0.8
164,182,1.0000000000000007,-0.2149999999999999,0.8
169,181,1.0000000000000007,-0.2149999999999999,0.8
169,173,1.0000000000000007,-0.2149999999999999,0.8
176,160,1.0000000000000007,-0.2149999999999999,0.8
170,173,1.0000000000000007,-0.2149999999999999,0.8
171,167,1.0000000000000007,-0.2149999999999999,0.8
172,170,1.0000000000000007,-0.2149999999999999,0.8
171,170,1.0000000000000007,-0.2149999999999999,0.8
172,169,1.0000000000000007,-0.2099999999999999,0.8
172,169,1.0000000000000007,-0.1949999999999999,0.8
171,169,1.0000000000000007,-0.1899999999999999,0.8
172,169,1.0000000000000007,-0.1849999999999999,0.8
172,167,1.0000000000000007,-0.1849999999999999,0.8
175,158,1.0000000000000007,-0.1849999999999999,0.8
179,145,1.0000000000000007,-0.1849999999999999,0.8
183,139,1.0000000000000007,-0.1849999999999999,0.8
181,146,1.0000000000000007,-0.1849999999999999,0.8
177,149,1.0000000000000007,-0.1849999999999999,0.8
178,148,1.0000000000000007,-0.1849999999999999,0.8
178,145,1.0000000000000007,-0.1849999999999999,0.8
181,143,1.0000000000000007,-0.1849999999999999,0.8
181,146,1.0000000000000007,-0.1849999999999999,0.8
179,146,1.0000000000000007,-0.1849999999999999,0.8
179,146,1.0000000000000007,-0.16499999999999987,0.8
179,146,1.0000000000000007,-0.15499999999999986,0.8
178,145,1.0000000000000007,-0.15499999999999986,0.8
181,141,1.0000000000000007,-0.15499999999999986,0.8
181,135,1.0000000000000007,-0.15499999999999986,0.8
183,127,1.0000000000000007,-0.15499999999999986,0.8
188,113,1.0000000000000007,-0.15499999999999986,0.8
185,125,1.0000000000000007,-0.15499999999999986,0.8
184,128,1.0000000000000007,-0.15499999999999986,0.8
183,127,1.0000000000000007,-0.15499999999999986,0.8
187,121,1.0000000000000007,-0.15499999999999986,0.8
187,122,1.0000000000000007,-0.15499999999999986,0.8
185,122,1.0000000000000007,-0.15499999999999986,0.8
184,124,1.0000000000000007,-0.15499999999999986,0.8
184,124,1.0000000000000007,-0.15499999999999986,0.8
184,123,1.0000000000000007,-0.14999999999999986,0.8
185,122,1.0000000000000007,-0.14499999999999985,0.8
185,122,1.0000000000000007,-0.13999999999999985,0.8
187,123,1.0000000000000007,-0.13999999999999985,0.8
184,123,1.0000000000000007,-0.13999999999999985,0.8
185,119,1.0000000000000007,-0.13999999999999985,0.8
185,116,1.0000000000000007,-0.13999999999999985,0.8
189,104,1.0000000000000007,-0.13999999999999985,0.8
191,100,1.0000000000000007,-0.13999999999999985,0.8
191,103,1.0000000000000007,-0.13999999999999985,0.8
189,111,1.0000000000000007,-0.13999999999999985,0.8
187,112,1.0000000000000007,-0.13999999999999985,0.8
187,107,1.0000000000000007,-0.13999999999999985,0.8
189,106,1.0000000000000007,-0.13999999999999985,0.8
189,106,1.0000000000000007,-0.13999999999999985,0.8
189,107,1.0000000000000007,-0.13999999999999985,0.8
187,109,1.0000000000000007,-0.13999999999999985,0.8
187,109,1.0000000000000007,-0.13999999999999985,0.8
189,107,1.0000000000000007,-0.14499999999999985,0.8
189,107,1.0000000000000007,-0.14999999999999986,0.8
188,107,1.0000000000000007,-0.15499999999999986,0.8
189,107,1.0000000000000007,-0.15999999999999986,0.8
188,107,1.0000000000000007,-0.15999999999999986,0.8
188,107,1.0000000000000007,-0.15999999999999986,0.8
188,109,1.0000000000000007,-0.15999999999999986,0.8
188,110,1.0000000000000007,-0.15999999999999986,0.8
188,111,1.0000000000000007,-0.15999999999999986,0.8
187,115,1.0000000000000007,-0.15999999999999986,0.8
187,115,1.0000000000000007,-0.15999999999999986,0.8
187,115,1.0000000000000007,-0.15999999999999986,0.8
187,111,1.0000000000000007,-0.16499999999999987,0.8
188,112,1.0000000000000007,-0.17499999999999988,0.8
187,115,1.0000000000000007,-0.17999999999999988,0.8
188,113,1.0000000000000007,-0.17999999999999988,0.8
188,113,1.0000000000000007,-0.17999999999999988,0.8
189,118,1.0000000000000007,-0.17999999999999988,0.8
185,125,1.0000000000000007,-0.17999999999999988,0.8
184,130,1.0000000000000007,-0.17999999999999988,0.8
181,137,1.0000000000000007,-0.17999999999999988,0.8
179,134,1.0000000000000007,-0.17999999999999988,0.8
184,127,1.0000000000000007,-0.1849999999999999,0.8
185,128,1.0000000000000007,-0.1949999999999999,0.8
183,131,1.0000000000000007,-0.1999999999999999,0.8
183,131,1.0000000000000007,-0.2049999999999999,0.8
184,130,1.0000000000000007,-0.2049999999999999,0.8
183,135,1.0000000000000007,-0.2049999999999999,0.8
179,147,1.0000000000000007,-0.2049999999999999,0.8
176,155,1.0000000000000007,-0.2049999999999999,0.8
175,157,1.0000000000000007,-0.2049999999999999,0.8
176,151,1.0000000000000007,-0.2049999999999999,0.8
178,147,1.0000000000000007,-0.2049999999999999,0.8
179,145,1.0000000000000007,-0.2049999999999999,0.8
177,151,1.0000000000000007,-0.2049999999999999,0.8
177,151,1.0000000000000007,-0.2049999999999999,0.8
177,149,1.0000000000000007,-0.2049999999999999,0.8
179,147,1.0000000000000007,-0.2049999999999999,0.8
178,149,1.0000000000000007,-0.2049999999999999,0.8
178,149,1.0000000000000007,-0.2049999999999999,0.8
178,148,1.0000000000000007,-0.2049999999999999,0.8
177,148,1.0000000000000007,-0.2049999999999999,0.8
179,148,1.0000000000000007,-0.2099999999999999,0.8
178,148,1.0000000000000007,-0.2149999999999999,0.8
178,148,1.0000000000000007,-0.21999999999999992,0.8
179,148,1.0000000000000007,-0.21999999999999992,0.8
178,149,1.0000000000000007,-0.21999999999999992,0.8
172,167,1.0000000000000007,-0.21999999999999992,0.8
172,161,1.0000000000000007,-0.21999999999999992,0.8
175,158,1.0000000000000007,-0.21999999999999992,0.8
175,157,1.0000000000000007,-0.21999999999999992,0.8
176,160,1.0000000000000007,-0.21999999999999992,0.8
175,163,1.0000000000000007,-0.21999999999999992,0.8
173,163,1.0000000000000007,-0.21999999999999992,0.8
173,161,1.0000000000000007,-0.21999999999999992,0.8
175,160,1.0000000000000007,-0.22499999999999992,0.8
175,161,1.0000000000000007,-0.22999999999999993,0.8
175,161,1.0000000000000007,-0.23499999999999993,0.8
173,161,1.0000000000000007,-0.24499999999999994,0.8
173,163,1.0000000000000007,-0.24999999999999994,0.8
172,165,1.0000000000000007,-0.24999999999999994,0.8
171,175,1.0000000000000007,-0.24999999999999994,0.8
169,175,1.0000000000000007,-0.24999999999999994,0.8
164,189,1.0000000000000007,-0.24999999999999994,0.8
165,187,1.0000000000000007,-0.24999999999999994,0.8
165,187,1.0000000000000007,-0.24999999999999994,0.8
164,185,1.0000000000000007,-0.25499999999999995,0.8
165,184,1.0000000000000007,-0.26499999999999996,0.8
167,183,1.0000000000000007,-0.27499999999999997,0.8
165,185,1.0000000000000007,-0.27499999999999997,0.8
164,188,1.0000000000000007,-0.27499999999999997,0.8
160,196,1.0000000000000007,-0.27499999999999997,0.8
163,195,1.0000000000000007,-0.27499999999999997,0.8
157,203,1.0000000000000007,-0.27499999999999997,0.8
159,199,1.0000000000000007,-0.27499999999999997,0.8
163,200,1.0000000000000007,-0.285,0.8
160,199,1.0000000000000007,-0.3,0.8
160,199,1.0000000000000007,-0.305,0.8
151,219,1.0000000000000007,-0.305,0.8
149,223,1.0000000000000007,-0.305,0.8
145,227,1.0000000000000007,-0.31,0.8
145,232,1.0000000000000007,-0.335,0.8
133,254,1.0000000000000007,-0.335,0.8
136,247,1.0000000000000007,-0.335,0.8
121,268,1.0000000000000007,-0.36000000000000004,0.8
125,265,1.0000000000000007,-0.36000000000000004,0.8
123,265,1.0000000000000007,-0.36000000000000004,0.8
123,265,1.0000000000000007,-0.36000000000000004,0.8
121,267,1.0000000000000007,-0.36000000000000004,0.8
123,268,1.0000000000000007,-0.36000000000000004,0.8
123,268,1.0000000000000007,-0.36000000000000004,0.8
119,267,1.0000000000000007,-0.36000000000000004,0.8
121,267,1.0000000000000007,-0.36000000000000004,0.8
122,268,1.0000000000000007,-0.36000000000000004,0.8
122,265,1.0000000000000007,-0.36000000000000004,0.8
122,262,1.0000000000000007,-0.36000000000000004,0.8
121,266,1.0000000000000007,-0.36000000000000004,0.8
121,263,1.0000000000000007,-0.36000000000000004,0.8
121,263,1.0000000000000007,-0.36000000000000004,0.8
121,263,1.0000000000000007,-0.36000000000000004,0.8
121,265,1.0000000000000007,-0.36000000000000004,0.8
121,265,1.0000000000000007,-0.36000000000000004,0.8
121,265,1.0000000000000007,-0.36500000000000005,0.8
121,265,1.0000000000000007,-0.37500000000000006,0.8
121,265,1.0000000000000007,-0.38000000000000006,0.8
119,266,1.0000000000000007,-0.38000000000000006,0.8
121,266,1.0000000000000007,-0.38000000000000006,0.8
106,285,1.0000000000000007,-0.38000000000000006,0.8
107,284,1.0000000000000007,-0.38000000000000006,0.8
111,278,1.0000000000000007,-0.3950000000000001,0.8
107,286,1.0000000000000007,-0.3950000000000001,0.8
103,289,1.0000000000000007,-0.3950000000000001,0.8
103,289,1.0000000000000007,-0.3950000000000001,0.8
98,293,1.0000000000000007,-0.4250000000000001,0.8
94,298,1.0000000000000007,-0.4250000000000001,0.8
89,305,1.0000000000000007,-0.4250000000000001,0.8
85,308,1.0000000000000007,-0.4250000000000001,0.8
85,307,1.0000000000000007,-0.4250000000000001,0.8
86,299,1.0000000000000007,-0.4250000000000001,0.8
73,313,1.0000000000000007,-0.4500000000000001,0.8
73,314,1.0000000000000007,-0.4500000000000001,0.8
74,313,1.0000000000000007,-0.4500000000000001,0.8
71,319,1.0000000000000007,-0.4500000000000001,0.8
70,321,1.0000000000000007,-0.4500000000000001,0.8
73,321,1.0000000000000007,-0.4500000000000001,0.8
73,320,1.0000000000000007,-0.4500000000000001,0.8
73,319,1.0000000000000007,-0.4500000000000001,0.8
76,319,1.0000000000000007,-0.4500000000000001,0.8
76,317,1.0000000000000007,-0.4500000000000001,0.8
74,319,1.0000000000000007,-0.4500000000000001,0.8
77,319,1.0000000000000007,-0.4500000000000001,0.8
77,317,1.0000000000000007,-0.4500000000000001,0.8
76,319,1.0000000000000007,-0.4500000000000001,0.8
76,317,1.0000000000000007,-0.4500000000000001,0.8
74,317,1.0000000000000007,-0.4500000000000001,0.8
74,317,1.0000000000000007,-0.4500000000000001,0.8
75,316,1.0000000000000007,-0.4500000000000001,0.8
74,316,1.0000000000000007,-0.4500000000000001,0.8
74,317,1.0000000000000007,-0.4500000000000001,0.8
74,317,1.0000000000000007,-0.4500000000000001,0.8
74,317,1.0000000000000007,-0.4550000000000001,0.8
74,317,1.0000000000000007,-0.46500000000000014,0.8
73,319,1.0000000000000007,-0.46500000000000014,0.8
75,316,1.0000000000000007,-0.46500000000000014,0.8
73,320,1.0000000000000007,-0.46500000000000014,0.8
65,327,1.0000000000000007,-0.46500000000000014,0.8
63,328,1.0000000000000007,-0.46500000000000014,0.8
64,325,1.0000000000000007,-0.46500000000000014,0.8
67,323,1.0000000000000007,-0.46500000000000014,0.8
64,326,1.0000000000000007,-0.46500000000000014,0.8
67,325,1.0000000000000007,-0.46500000000000014,0.8
65,325,1.0000000000000007,-0.46500000000000014,0.8
65,325,1.0000000000000007,-0.46500000000000014,0.8
65,326,1.0000000000000007,-0.46500000000000014,0.8
65,326,1.0000000000000007,-0.46500000000000014,0.8
65,326,1.0000000000000007,-0.46500000000000014,0.8
65,326,1.0000000000000007,-0.47000000000000014,0.8
65,326,1.0000000000000007,-0.48000000000000015,0.8
65,326,1.0000000000000007,-0.48500000000000015,0.8
56,334,1.0000000000000007,-0.49000000000000016,0.8
49,339,1.0000000000000007,-0.49000000000000016,0.8
51,338,1.0000000000000007,-0.49000000000000016,0.8
53,334,1.0000000000000007,-0.49000000000000016,0.8
50,339,1.0000000000000007,-0.49000000000000016,0.8
50,338,1.0000000000000007,-0.49000000000000016,0.8
51,337,1.0000000000000007,-0.49000000000000016,0.8
50,339,1.0000000000000007,-0.49000000000000016,0.8
50,339,1.0000000000000007,-0.49000000000000016,0.8
50,338,1.0000000000000007,-0.49000000000000016,0.8
51,337,1.0000000000000007,-0.49000000000000016,0.8
50,338,1.0000000000000007,-0.49000000000000016,0.8
50,339,1.0000000000000007,-0.49000000000000016,0.8
50,338,1.0000000000000007,-0.49000000000000016,0.8
50,338,1.0000000000000007,-0.49000000000000016,0.8
50,339,1.0000000000000007,-0.49000000000000016,0.8
49,339,1.0000000000000007,-0.49000000000000016,0.8
50,339,1.0000000000000007,-0.49000000000000016,0.8
50,339,1.0000000000000007,-0.49000000000000016,0.8
50,338,1.0000000000000007,-0.49000000000000016,0.8
50,338,1.0000000000000007,-0.49000000000000016,0.8
50,338,1.0000000000000007,-0.49000000000000016,0.8
50,339,1.0000000000000007,-0.49000000000000016,0.8
50,339,1.0000000000000007,-0.49000000000000016,0.8
50,339,0.9800000000000006,-0.49000000000000016,0.8
50,338,0.9500000000000006,-0.49000000000000016,0.8
51,337,0.9500000000000006,-0.49000000000000016,0.8
63,339,0.9500000000000006,-0.49000000000000016,0.8
65,338,0.9500000000000006,-0.49000000000000016,0.8
95,310,0.9500000000000006,-0.4250000000000001,0.8
95,311,0.9500000000000006,-0.4250000000000001,0.8
93,314,0.9500000000000006,-0.4250000000000001,0.8
94,314,0.9500000000000006,-0.4250000000000001,0.8
97,315,0.9500000000000006,-0.4250000000000001,0.8
100,316,0.9500000000000006,-0.4250000000000001,0.8
97,316,0.9500000000000006,-0.4250000000000001,0.8
98,316,0.9500000000000006,-0.4250000000000001,0.8
100,315,0.9500000000000006,-0.4250000000000001,0.8
100,315,0.9500000000000006,-0.4250000000000001,0.8
97,315,0.9500000000000006,-0.4250000000000001,0.8
97,315,0.9500000000000006,-0.4250000000000001,0.8
98,316,0.9500000000000006,-0.4250000000000001,0.8
97,315,0.9500000000000006,-0.4250000000000001,0.8
94,315,0.9500000000000006,-0.4250000000000001,0.8
94,315,0.9500000000000006,-0.4250000000000001,0.8
97,315,0.9500000000000006,-0.4250000000000001,0.8
95,314,0.9500000000000006,-0.4250000000000001,0.8
95,314,0.9500000000000006,-0.4250000000000001,0.8
95,314,0.9500000000000006,-0.4250000000000001,0.8
95,314,0.9500000000000006,-0.4250000000000001,0.8
95,313,0.9500000000000006,-0.4250000000000001,0.8
98,315,0.9500000000000006,-0.4250000000000001,0.8
95,314,0.9500000000000006,-0.4250000000000001,0.8
95,313,0.9500000000000006,-0.4200000000000001,0.8
98,314,0.9500000000000006,-0.4100000000000001,0.8
95,314,0.9500000000000006,-0.4050000000000001,0.8
95,313,0.9500000000000006,-0.4000000000000001,0.8
97,310,0.9500000000000006,-0.4000000000000001,0.8
104,303,0.9500000000000006,-0.4000000000000001,0.8
109,299,0.9500000000000006,-0.4000000000000001,0.8
115,295,0.9500000000000006,-0.4000000000000001,0.8
115,295,0.9500000000000006,-0.4000000000000001,0.8
112,297,0.9500000000000006,-0.4000000000000001,0.8
107,299,0.9500000000000006,-0.4000000000000001,0.8
109,298,0.9500000000000006,-0.4000000000000001,0.8
110,298,0.9500000000000006,-0.4000000000000001,0.8
112,297,0.9500000000000006,-0.4000000000000001,0.8
110,298,0.9500000000000006,-0.4000000000000001,0.8
110,299,0.9500000000000006,-0.4000000000000001,0.8
110,298,0.9500000000000006,-0.4000000000000001,0.8
110,298,0.9500000000000006,-0.4000000000000001,0.8
110,297,0.9500000000000006,-0.3950000000000001,0.8
110,298,0.9500000000000006,-0.39000000000000007,0.8
109,298,0.9500000000000006,-0.38500000000000006,0.8
110,297,0.9500000000000006,-0.38500000000000006,0.8
111,295,0.9500000000000006,-0.38500000000000006,0.8
118,289,0.9500000000000006,-0.38500000000000006,0.8
121,286,0.9500000000000006,-0.38500000000000006,0.8
121,286,0.9500000000000006,-0.38500000000000006,0.8
119,287,0.9500000000000006,-0.38500000000000006,0.8
118,290,0.9500000000000006,-0.38500000000000006,0.8
116,291,0.9500000000000006,-0.38500000000000006,0.8
119,289,0.9500000000000006,-0.38500000000000006,0.8
119,289,0.9500000000000006,-0.38500000000000006,0.8
116,291,0.9500000000000006,-0.38500000000000006,0.8
117,290,0.9500000000000006,-0.38500000000000006,0.8
117,290,0.9500000000000006,-0.38000000000000006,0.8
118,290,0.9500000000000006,-0.37500000000000006,0.8
117,291,0.9500000000000006,-0.37000000000000005,0.8
117,290,0.9500000000000006,-0.37000000000000005,0.8
117,290,0.9500000000000006,-0.37000000000000005,0.8
118,289,0.9500000000000006,-0.37000000000000005,0.8
121,284,0.9500000000000006,-0.37000000000000005,0.8
128,279,0.9500000000000006,-0.37000000000000005,0.8
124,281,0.9500000000000006,-0.37000000000000005,0.8
123,284,0.9500000000000006,-0.37000000000000005,0.8
125,280,0.9500000000000006,-0.37000000000000005,0.8
124,281,0.9500000000000006,-0.37000000000000005,0.8
124,281,0.9500000000000006,-0.37000000000000005,0.8
123,283,0.9500000000000006,-0.36500000000000005,0.8
124,279,0.9500000000000006,-0.36000000000000004,0.8
124,279,0.9500000000000006,-0.35500000000000004,0.8
124,279,0.9500000000000006,-0.35000000000000003,0.8
124,281,0.9500000000000006,-0.35000000000000003,0.8
123,281,0.9500000000000006,-0.35000000000000003,0.8
133,267,0.9500000000000006,-0.35000000000000003,0.8
135,265,0.9500000000000006,-0.33,0.8
148,245,0.9500000000000006,-0.33,0.8
149,250,0.9500000000000006,-0.33,0.8
143,257,0.9500000000000006,-0.33,0.8
141,256,0.9500000000000006,-0.33,0.8
142,253,0.9500000000000006,-0.33,0.8
148,250,0.9500000000000006,-0.33,0.8
147,250,0.9500000000000006,-0.33,0.8
143,253,0.9500000000000006,-0.33,0.8
143,254,0.9500000000000006,-0.33,0.8
145,251,0.9500000000000006,-0.33,0.8
145,250,0.9500000000000006,-0.33,0.8
146,250,0.9500000000000006,-0.33,0.8
143,251,0.9500000000000006,-0.33,0.8
145,251,0.9500000000000006,-0.33,0.8
146,253,0.9500000000000006,-0.33,0.8
145,251,0.9500000000000006,-0.33,0.8
145,251,0.9500000000000006,-0.315,0.8
145,251,0.9500000000000006,-0.31,0.8
147,245,0.9500000000000006,-0.31,0.8
159,229,0.9500000000000006,-0.31,0.8
152,237,0.9500000000000006,-0.31,0.8
154,235,0.9500000000000006,-0.31,0.8
152,238,0.9500000000000006,-0.31,0.8
153,237,0.9500000000000006,-0.31,0.8
153,238,0.9500000000000006,-0.31,0.8
152,237,0.9500000000000006,-0.3,0.8
153,237,0.9500000000000006,-0.29,0.8
173,218,0.9500000000000006,-0.29,0.8
164,225,0.9500000000000006,-0.29,0.8
161,221,0.9500000000000006,-0.29,0.8
164,221,0.9500000000000006,-0.29,0.8
163,221,0.9500000000000006,-0.29,0.8
164,223,0.9500000000000006,-0.26499999999999996,0.8
155,226,0.9500000000000006,-0.26499999999999996,0.8
164,220,0.9500000000000006,-0.26499999999999996,0.8
163,208,0.9500000000000006,-0.26499999999999996,0.8
181,193,0.9500000000000006,-0.24499999999999994,0.8
182,194,0.9500000000000006,-0.24499999999999994,0.8
179,193,0.9500000000000006,-0.24499999999999994,0.8
182,193,0.9500000000000006,-0.24499999999999994,0.8
181,193,0.9500000000000006,-0.24499999999999994,0.8
179,195,0.9500000000000006,-0.24499999999999994,0.8
179,196,0.9500000000000006,-0.24499999999999994,0.8
181,195,0.9500000000000006,-0.24499999999999994,0.8
179,196,0.9500000000000006,-0.24499999999999994,0.8
181,196,0.9500000000000006,-0.24499999999999994,0.8
181,197,0.9500000000000006,-0.24499999999999994,0.8
181,195,0.9500000000000006,-0.24499999999999994,0.8
178,196,0.9500000000000006,-0.24499999999999994,0.8
178,196,0.9500000000000006,-0.24499999999999994,0.8
178,195,0.9500000000000006,-0.24499999999999994,0.8
178,194,0.9500000000000006,-0.24499999999999994,0.8
179,194,0.9500000000000006,-0.24499999999999994,0.8
182,193,0.9500000000000006,-0.24499999999999994,0.8
178,193,0.9500000000000006,-0.24499999999999994,0.8
178,194,0.9500000000000006,-0.24499999999999994,0.8
178,193,0.9500000000000006,-0.24499999999999994,0.8
178,194,0.9500000000000006,-0.24499999999999994,0.8
181,194,0.9500000000000006,-0.24499999999999994,0.8
179,195,0.9500000000000006,-0.24499999999999994,0.8
181,193,0.9500000000000006,-0.24499999999999994,0.8
181,190,0.9500000000000006,-0.24499999999999994,0.8
181,191,0.9500000000000006,-0.24499999999999994,0.8
179,194,0.9500000000000006,-0.24499999999999994,0.8
178,191,0.9500000000000006,-0.24499999999999994,0.8
181,193,0.9500000000000006,-0.24499999999999994,0.8
182,193,0.9500000000000006,-0.23999999999999994,0.8
181,193,0.9500000000000006,-0.23499999999999993,0.8
179,194,0.9500000000000006,-0.22999999999999993,0.8
181,193,0.9500000000000006,-0.22999999999999993,0.8
181,193,0.9500000000000006,-0.22999999999999993,0.8
182,183,0.9500000000000006,-0.22999999999999993,0.8
188,173,0.9500000000000006,-0.22999999999999993,0.8
190,175,0.9500000000000006,-0.22999999999999993,0.8
188,182,0.9500000000000006,-0.22999999999999993,0.8
187,179,0.9500000000000006,-0.22999999999999993,0.8
188,179,0.9500000000000006,-0.22999999999999993,0.8
184,179,0.9500000000000006,-0.22999999999999993,0.8
185,179,0.9500000000000006,-0.22499999999999992,0.8
185,179,0.9500000000000006,-0.21999999999999992,0.8
190,165,0.9500000000000006,-0.2099999999999999,0.8
195,159,0.9500000000000006,-0.2099999999999999,0.8
182,167,0.9500000000000006,-0.2099999999999999,0.8
200,135,0.9500000000000006,-0.17999999999999988,0.8
199,136,0.9500000000000006,-0.17999999999999988,0.8
199,140,0.9500000000000006,-0.17999999999999988,0.8
